CumulativeMethodScore,CumulativeTaskScore,CumulativeMethodTaskPairScore
0.0,1.4078458212627283e-05,2.1284797312821317e-05
8.429599630989647e-06,0.0,4.787175620569693e-05
3.7769758643864043e-06,1.160593363538667e-05,2.794910763934967e-05
3.921062409706071e-06,0.0,6.945827107823335e-06
2.204583628204482e-06,0.0,6.4452492978423354e-06
1.8233984484323786e-06,5.820815459722543e-06,3.0395713652170592e-05
3.207939170931278e-06,1.5982348241949224e-05,3.253437884985609e-05
7.186944417358493e-06,2.257146029960551e-06,2.384185791015625e-05
4.573219591885921e-06,0.0,3.237526461910374e-06
2.4679745511400912e-06,0.0,3.751621770867309e-06
1.0783956252776452e-06,0.0,7.296005582314176e-06
9.566217141533664e-06,4.4773981300451065e-06,1.4821887086423446e-05
3.3228000948699616e-06,5.990020744633915e-06,1.1920928955078123e-05
0.0,1.3941110441926754e-06,4.24700656551339e-06
2.781259222295793e-06,4.306766775777206e-06,0.00011458627876283586
1.066340899548198e-06,1.1844836943949285e-06,2.5628018213813537e-05
2.9208487564656474e-06,1.668798255974573e-06,1.0952627189780271e-05
6.534452623757187e-06,7.511032022862455e-07,3.13848161541496e-05
1.9042805249167774e-06,2.0628104331309725e-06,1.7330858758878233e-05
3.121233190996931e-06,5.048800057731865e-06,2.0119176642671453e-05
0.0,4.127314674864099e-06,1.2707747851721678e-05
3.8725021088984786e-06,1.6320651697006421e-06,1.1612084232620082e-05
2.6858369051616284e-06,2.5430483137475132e-06,2.2595897687583854e-05
1.9767489026138704e-06,0.0,1.768018032072302e-05
0.0,3.031198543753271e-06,1.2431893847841087e-05
4.20038553298936e-06,8.000985324132156e-06,4.9514926114152984e-05
9.799148071756807e-07,0.0,5.18545803575163e-06
2.573994278016981e-06,1.2697163075458984e-05,3.073735103836308e-05
0.0,6.0777660505867016e-06,1.2452676821012305e-05
8.79009235878415e-06,1.940083468205044e-06,1.8494361349609238e-05
0.0,3.176966418068122e-06,5.3032230730411095e-06
0.0,0.0,0.0
0.0,8.215041426469751e-06,1.5549833705651132e-05
0.0,0.0,0.0
0.0,5.85854750919615e-06,1.0770718967640696e-05
7.915606971148206e-07,0.0,8.884006200788077e-06
7.4342752969588475e-06,6.418041568736421e-06,6.368346933474245e-05
1.3802052335708741e-06,2.298770252854813e-06,1.5918557647328222e-05
2.590146184170565e-06,1.1496550428176902e-06,1.9911418667310116e-05
5.907891345872128e-06,9.951297733595108e-07,2.451078637850208e-05
0.0,0.0,0.0
2.6857680238243764e-06,1.3784595133429029e-06,1.9847646872634906e-05
0.0,1.7193274565590903e-06,1.7193274565590903e-06
0.0,0.0,0.0
0.0,0.0,0.0
1.6886120687285444e-06,7.892501573078198e-07,2.0519899848785388e-05
0.0,1.5002182938199506e-06,5.6597907443276975e-06
0.0,1.775563204839054e-06,0.0
2.664524285177928e-06,1.4938303791976845e-06,3.252627325114547e-05
0.0,0.0,0.0
0.0,6.8698325159534925e-06,1.9526609150716325e-06
6.530449777265254e-06,0.0,1.2485623852422366e-05
7.148737124196912e-07,1.4890961671034554e-06,4.565240400949606e-06
0.0,4.1091205113757656e-06,1.3078152460343276e-05
7.938211640226274e-07,1.883213524577436e-06,2.0379692168211645e-05
0.0,2.20302196471069e-06,0.0
0.0,0.0,0.0
4.242330412876056e-06,7.348034660332098e-06,6.463353341321047e-05
0.0,7.912357668975535e-06,6.225261207754785e-06
2.1518963425084516e-06,0.0,3.186038445187484e-06
0.0,4.306817513765356e-06,1.202311577230118e-05
9.427012460281364e-07,7.084876414237403e-06,7.504520837966149e-05
0.0,1.6074057398873939e-06,1.23474987652492e-05
0.0,3.697363336093987e-06,6.7322841464841155e-06
2.1270759570206793e-06,2.4408674235345166e-06,3.709943732537475e-05
8.377099140937984e-06,3.697457464843243e-06,3.107082461788674e-05
1.766794141499766e-06,1.1941871932682883e-05,2.385127535455901e-05
3.172818840813063e-06,5.677992811278818e-06,2.6184204056421112e-05
3.6121746783024125e-06,2.761585648677155e-06,1.5036606888479085e-05
0.0,5.8324726348537365e-06,7.193078955998479e-06
0.0,3.081183293085593e-06,4.2192611374487305e-06
1.1357714920118054e-06,2.500986312454509e-06,4.5437399472135796e-05
0.0,3.080743269396294e-06,2.2518088520667613e-05
3.3696453259200505e-06,3.0447867535573186e-06,4.898382458612992e-05
2.713059022753127e-06,2.0626177072075022e-06,3.0412746198523513e-05
2.213896725292205e-06,6.971420681188e-06,4.89101876491129e-05
0.0,2.1621877569772705e-05,2.1621877569772705e-05
0.0,0.0,0.0
2.390898080436986e-06,1.6199596385161362e-06,7.953711648738558e-06
1.8525651584760227e-06,0.0,4.82594772681328e-06
0.0,2.8865450305707608e-06,0.0
1.2903692722943155e-06,3.349802835936367e-06,1.7062448371845203e-05
0.0,1.0565247832225033e-05,4.1004733393661524e-05
0.0,5.301889808067779e-06,2.9228811014939197e-06
0.0,9.207909555962294e-06,1.172621418355889e-05
1.0652680413947063e-06,3.839234412403047e-06,2.414266932170151e-05
4.19212106249418e-06,0.0,2.3531676777917554e-05
0.0,1.342127897671563e-06,4.4723049718449805e-06
0.0,4.50744093955794e-06,0.0
7.771748243234764e-06,0.0,1.622450373073039e-05
3.1097839110572214e-06,2.8506805664818416e-06,5.9604644775390625e-06
0.0,0.0,0.0
0.0,6.699414820057733e-06,1.022171447918944e-05
0.0,2.9706319274916207e-06,1.0550502453730622e-05
0.0,0.0,0.0
0.0,1.8165842379153668e-05,1.8165842379153668e-05
0.0,0.0,0.0
3.89876429748367e-06,3.800159156672762e-06,6.464847143454477e-05
0.0,1.8165842379153668e-05,1.8165842379153668e-05
1.0274031671137576e-06,0.0,3.688036702621026e-06
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,6.5295368217270765e-06,8.139036674062338e-06
0.0,0.0,0.0
8.622077403240958e-07,0.0,1.0143840565325898e-05
8.121758928237592e-06,2.5310275281940145e-06,2.1971802551846418e-05
4.937718489055325e-07,1.577702970729309e-06,3.5955643432290145e-05
2.069233146200942e-06,0.0,4.315751788364442e-06
0.0,0.0,0.0
0.0,0.0,0.0
6.514214263389953e-06,3.0638463582787603e-06,2.6831246848256375e-05
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.048106633161162e-06,0.0,3.7784891203934843e-06
0.0,1.3454257300322927e-06,1.3454257300322927e-06
0.0,1.7471618361928175e-06,1.7471618361928175e-06
1.6434526674678063e-06,2.9938271180959963e-06,6.857307466235092e-05
7.1934870568136026e-06,0.0,4.1876934592342946e-05
8.144563571274224e-06,2.9635786879763056e-06,1.882063682076114e-05
2.3740635560437783e-06,3.380938891904546e-06,1.2472624569819354e-05
2.1138559832896276e-06,2.6088115156333586e-06,3.534788686969667e-05
0.0,0.0,0.0
0.0,2.1633567669341456e-06,2.625733644551565e-06
4.48013690289721e-06,0.0,1.0092201600607476e-05
5.599506409040277e-06,0.0,1.524272675170564e-05
1.0086820162231014e-06,4.228331876907924e-07,1.6141895783669375e-05
0.0,5.820982329372506e-06,5.820982329372506e-06
3.0993295453772977e-06,4.796012777136065e-07,1.5077808751346371e-05
1.0288565067326727e-06,1.893711068739363e-06,8.6283593200836e-06
2.9214734561058187e-06,7.190499117589431e-07,1.5489494965682664e-05
0.0,0.0,0.0
2.906019524592413e-06,1.922103467363908e-06,2.877584479225577e-05
6.618913537824843e-06,0.0,1.932476980315104e-05
0.0,6.336002401443215e-06,7.811917162778945e-06
0.0,3.900729219186716e-06,4.726021475809717e-06
0.0,0.0,0.0
0.0,9.742081618931312e-07,5.0233169409194414e-06
0.0,3.551326045596444e-06,0.0
0.0,0.0,0.0
4.062960404568354e-06,0.0,3.025217377931469e-06
3.7523921996779965e-06,1.7145838611258745e-06,1.78746029260373e-05
2.00496003591558e-06,0.0,2.674009928058994e-06
2.5124505016999478e-06,2.6135270207235735e-06,7.651403060875288e-05
0.0,1.0508544019245556e-06,1.944860992755022e-05
4.500338680662869e-06,1.197766700725151e-06,5.6734857012084125e-05
9.000351571109275e-06,0.0,0.0
1.5523333536820152e-05,0.0,1.5523333536820152e-05
4.893314621376218e-06,3.597794499341578e-06,0.0
3.864853446539318e-06,3.6354385090516654e-06,3.131479899916647e-05
0.0,0.0,0.0
2.5275011469487473e-06,2.3818884268929156e-06,2.2918863224052897e-05
0.0,4.761279116229401e-06,8.910316519303937e-06
3.628712997904575e-07,2.7832299788877303e-06,2.0857119674494476e-05
4.266325852724995e-06,3.6984701863777745e-06,2.0530180904719754e-05
2.7339815070951044e-06,0.0,1.8460846028237934e-05
0.0,2.7637918008448853e-06,7.264729678517626e-06
3.089416653830357e-06,8.98023491758996e-06,4.5440413197350276e-05
4.45805811276554e-06,0.0,8.769616430542975e-06
0.0,5.963312422681533e-07,2.775183679208337e-06
0.0,6.565423062694873e-06,8.561026480528694e-06
2.350779534678113e-06,3.088696649803634e-06,1.6628815446335934e-05
0.0,0.0,0.0
3.3181713446905903e-06,9.720379533101154e-07,3.2810159469334906e-05
3.974200155888036e-06,1.7903093291127978e-06,4.0820054235603895e-05
0.0,6.212304904228434e-06,3.4809453899289314e-05
0.0,0.0,0.0
1.4158902978315237e-06,2.2274449874956683e-06,5.9604644775390625e-06
0.0,3.817091034212147e-06,2.6030110971783737e-05
0.0,7.885666942239268e-06,7.885666942239268e-06
7.357905859256946e-06,5.742356123901869e-06,1.6575965346941706e-05
0.0,3.5529551975831052e-06,5.685847657737325e-06
0.0,0.0,0.0
0.0,0.0,0.0
3.483466495492713e-06,0.0,2.011642309784911e-05
0.0,3.8045497416187835e-06,7.788933671399618e-06
7.00212709833356e-07,0.0,1.2029467861997147e-06
2.538321554815315e-06,0.0,8.210032490280337e-06
7.3433134587374844e-06,4.669433007539432e-06,0.00011124872979087366
6.241251633103092e-06,0.0,6.241251633103092e-06
0.0,4.323662281507107e-06,0.0
1.8886640738761576e-06,5.888862743763788e-06,2.0859371658189e-05
1.5233446690034485e-06,0.0,3.1660292652284944e-06
5.8671444188522686e-06,0.0,3.102327810858035e-05
1.5427560481052056e-05,0.0,5.362779234161595e-05
1.4352672357213378e-06,0.0,1.5085549003894397e-05
7.577370946023495e-06,6.403335694055478e-07,4.561497170026428e-05
0.0,0.0,0.0
0.0,3.1045570946960285e-06,1.0807954329402122e-05
0.0,1.9751305185136525e-06,2.6211495028872124e-06
7.251887204736078e-07,4.516668936124246e-07,1.1456456691721378e-05
0.0,5.82740408588737e-06,5.82740408588737e-06
2.548385296554516e-06,1.2818624145780132e-05,2.3865680918261804e-05
2.4006804284101227e-06,3.645617231350236e-06,4.4690530914559475e-05
0.0,0.0,0.0
8.214513866368207e-06,0.0,8.214513866368207e-06
8.08793411489524e-06,2.9758945604789077e-06,6.0091279944556514e-05
0.0,9.841980210242797e-07,2.3678206541124595e-06
7.404252381290429e-06,0.0,2.767943134144024e-05
4.8228918776092124e-06,0.0,0.0
0.0,0.0,0.0
2.2025685103258e-06,1.6515499674202798e-06,4.0070640628716844e-05
0.0,2.0577408133591737e-06,2.997083924598648e-06
3.0449422339254577e-06,0.0,9.702669714561432e-06
0.0,0.0,0.0
0.0,0.0,0.0
2.017450250562063e-06,7.886028453953998e-06,1.781244592610801e-05
1.7665526445951464e-06,0.0,1.2632228100892955e-05
0.0,1.470052073802683e-06,5.7688498742162645e-06
4.031285171160048e-06,0.0,7.71809481789449e-06
0.0,6.532045591818406e-06,2.5326064443619502e-05
1.0079710486429978,5.762576839939197,6.604160307601891
6.442476644379332,0.0,18.577260299205975
1.793211660926368,0.0,1.793211660926368
0.9811118502228373,1.5761373179341873,12.543903399445087
8.202965790826491,0.524986026135332,58.79683886153537
2.408964080925428,3.179195762719665,nan
7.163745149541626,0.9543655331790448,13.898837771239604
6.049387376739063,1.2119644982503894,50.76826131708959
7.862001680780413,4.647058935167331,12.509060615947742
3.884917248085607,1.8516489611761962,11.072540902560142
0.0,3.1242529793713727,3.1242529793713727
5.314253086143962,1.2192979561552395,13.260021039086686
2.283761337090373,3.7773689601984617,20.05235213075828
4.997918389596575,0.7905792813800228,15.600479764163282
2.7123334360607143,0.9576038462100808,5.467086400664184
0.0,4.385059115416033,4.385059115416033
4.1211147906871926,0.0,13.181081630723043
1.578732225742752,8.564435299196948,41.92594113988672
2.534805753955477,2.5845184546586415,58.64532541085644
3.692558317035413,3.0999318219373726,6.7093290760935815
11.780561377288912,0.0,11.780561377288912
6.313410034100382,1.0031952151350834,26.053286622598094
5.4187816901432395,0.7661754889887187,24.055563405959084
2.6366152577229185,1.697474017287066,29.49802550864417
3.0731627224792906,0.41411301466872147,6.867247720748093
6.088424296752814,0.0,18.737852573394775
2.5466353762007836,2.352556196444008,21.964906233362484
8.429895752822357,2.304517776853576,10.734413529675933
4.609034343785054,0.4263489546523453,30.62534953991483
4.061788355681138,3.841366718705935,22.19922962896721
0.0,14.562053776997407,48.291802406311035
2.10426167873052,1.253823156570482,6.91232033005252
5.186034555691408,3.0725682576205426,16.677293579911066
6.338162342103066,0.21537904162101576,13.116243972354077
2.551968055485712,0.4948113758577073,7.91226194915496
3.634967334364748,1.72746475073989e-06,12.773483086458873
0.12331073363812654,5.87856904412696,14.59302755999687
7.479797258409416,1.1148066283720934,44.9995535252696
4.3310648031001255,1.7527331050368062,11.22621744373018
1.6212431123726385,2.2635038158582614,82.33312278949519
10.989131761804671,4.388721462969439,32.3709721088156
1.1153798701876572,5.0753961471435405,16.747802188280197
1.3398436507937528,1.046159291465686,20.86882600508159
2.1738002464231303e-06,0.0,2.1738002464231303e-06
6.650655812297539,2.547456873202013,62.82128020689842
8.794008982212707,2.216980678584202,49.06175422200861
6.813570343903033,0.09081634612721935,22.72439405827609
6.244990295332842,2.1014833491085547e-06,10.245018401996573
1.721818840390194,3.7850697065166203,5.506888546906814
2.5459649624880303,1.0372380111147386e-06,6.969917428187534
0.0,19.702489290608604,38.55329580109213
4.623711299279162,0.0,12.965377607913657
7.753385957177503,1.2118798918363873,10.383427143096924
6.156014780500285,0.5483282154323653,6.70434299593265
5.324373258193617,5.2797330716080255e-06,9.480588384175594
2.580656079798289,1.2633411369776057,85.82209498013039
3.262709232738854,3.1661109253372524,44.78592612230041
1.5041659333945059,1.504170927898743,1.9027728309843701
6.218055059179324,3.162876837315377,11.692317212595238
0.0,3.7634278040235407,3.7634278040235407
6.844281137040779,2.538249484889776,23.781366907739844
1.8666722588256408,3.6531926486332797,23.66803717577708
3.0390603281906103,2.3520053436387065,10.956955424982116
2.195613863021989,1.5494635640223014e-06,6.260188062399685
2.2768012837022655,0.8398321455306312,13.588602091233518
2.240031311419605,7.09156243299482,9.707109742432987
0.4274440096262463,11.044425478547659,73.89251188389532
6.296390860597922,3.0732670664678807e-06,7.878888217577538
6.503430184906754,1.2466721696815894,30.364351939118205
0.7119389567683765,4.419884506946337,5.1318234637147135
3.293139010593362,1.1935698922554085,14.454381964601755
3.87230572804036,0.17549319608338296,19.00684545248799
6.980023532062427,4.436491437334335,7.072255855051739
0.632001567984696,2.0031051190268943,13.567635437418337
6.100830908877089,0.24371064995975367,11.712881427922206
1.188558339798584,4.203568313122052,56.49617234326901
2.190530395369268,2.304587850814717e-06,7.285399872113273e-05
0.9289275166126756,0.512469642968568,6.054412470335496
3.648191299661251,0.9532107818277814,4.936713807013214
6.688063134167314,0.6059632481769871,143.67074249203128
3.9417687136445148,3.743190312294068e-06,4.701314884623481
7.719191269619324,1.5277803366283282,9.246971606247651
1.1779238069212234,4.011436837613464,2.548615436491942
2.998126969658319,5.633711445544552,41.951185756670355
1.7862188662799485,2.0590382321215586,16.28086670309534
3.7593410435447625,0.0,3.7593410435447625
1.3387038803619833,2.3805763900470227,5.806351077229682
0.0,4.78930584248108,0.0
2.8664260352849418,3.057663592180434,66.18050134752428
4.437404116140368,1.5048460686614726,17.67667639671941
4.9320550652423565,4.543836953822417,69.90388559948103
9.078605752006234e-06,1.176330706879184,10.358880002448569
3.752529716240569,3.295005541171916,7.53111107403671
5.269130950220001,2.209530974331754,9.331586593272679
3.561177399372418,3.7399886330881027,8.528977813573473
6.4648304786776905,1.0449566199379587,46.906580662429924
3.4359543720385517,2.102156108677671,19.77245497086377
1.999301874718707,0.38779023836827375,64.28802840179995
4.381341093509004,3.5634168761510283,15.723850368150625
4.035598305024886,0.0,4.985110335834119
9.19450528185672,1.6883049957281473,92.08926065635904
5.722267799456613,1.2837102486149083,12.09948111414969
2.0172559779350547,0.18377519608952636,6.124025107606499
3.39384596147118,2.436900905700738,35.782916441066135
2.5504548132707607,0.4427263432149756,126.59653656609449
2.35227627460397,2.4867797326979786,26.333398289925604
3.247234777143185,0.5907196015881,111.93740802417284
0.7340107086397042,0.0,0.7340107086397042
3.5687762298305388,0.0,6.44623088087806
4.218950804770808,4.088761879671527,44.26493361593806
0.0,2.7333652835393463,1.6439382002275575
2.7260975333575033e-06,0.6310586339976177,1.3250617834879341
3.430238427704514,8.378811739563479e-06,20.507577631197165
2.9678467324063766,6.3479231763788575e-06,8.971865074405754
4.260006577258767,7.948964816853608,12.590185939568954
4.304862992298061,0.0,13.488059488466366
3.9245228773042,0.3027137967353116,6.3010604534709325
0.621625598699114,0.0,1.8805802714002455
2.9592159190368617,2.1366670228111486,30.0725326035039
3.5362148683406627,1.280176402101897,24.756882459782005
0.0,2.206221447742381,1.229694304672166
2.5316713557598277e-06,5.0254686804287285,5.025471212100085
2.0288593507859347,0.7185370575032084,9.12146762938806
1.597343614445528,1.7977491699025175e-06,30.319423455369062
2.1685087890431243,2.0354122893110805e-06,2.999157987777194
9.074464275430641e-07,4.475025597589969,4.310014829156355
5.485062595162149,1.8132135674272352,33.0802835275292
0.0,3.661051854266216,5.8717110728433005e-06
1.0399745665217317e-06,7.779475504941504e-06,5.960464477539063e-06
3.455483000008164,2.75952908974758,6.215012089755744
1.1360728006700869,0.0,5.312016490404739
1.383031627217686e-06,0.0,2.5348963263523688e-06
6.689607755136149,0.7781859616758922,1.0918727868924094
3.887499882757854e-06,2.422145087869052,6.8628938100651515
3.155742399762449e-06,2.0548742311672804e-06,1.4573168463501549e-05
1.3711256099562334,1.3165792205490377e-06,4.360157477813422
0.8378744066331274,5.398207914077485,2.721846286758825
6.7022459998809465,7.743624974787244e-06,10.420065270130717
2.600672892086853,4.890813484435552e-06,22.21082186851214
1.2756634877180041e-05,1.9025206553265526,2.572463538675997
2.7703111423906126e-06,4.884181476844616e-06,4.035678299657044e-05
0.5426850824263751,4.374839377028934e-06,3.507777403130855
2.140061310110914e-06,4.123646002814646e-06,3.776669168493335e-05
7.923716085340551,7.336212577785538e-07,41.457338413511465
2.5564847480646096,2.840029176653254,5.792441247444927
2.358220751750193,2.3002703551138285e-06,5.032264183501029
3.1450866144018008e-06,4.399475789100735,1.7438449076349344e-05
3.9549304531432723,2.2050257530186896,26.710655283411104
1.6721779103364796,0.9478499944132446,6.958427851239664
1.804923695149212,2.6472967912942855,44.312945160098515
3.4460777849343657e-06,0.0,1.1055592257177066e-05
3.8059980362045702,1.8697169103398446,6.215646505956921
4.5147527345475105,7.498317871212548,43.79603315223946
5.738441217927028,0.0,5.738441217927028
3.4844325133087034e-06,4.4061840211445926e-06,1.1920928955078125e-05
2.971271416157614e-06,5.628510781997372,24.375060455750095
6.3792881769358405e-06,0.8021926635625065,2.8773893758785056
1.643385025209059,12.92650226171401,14.569887286923068
2.2266290863502807,1.075815764210022,59.91550717017818
0.30499490024322834,0.0,0.5664155576322386
1.7635170987914766,2.424051900095109,41.184507066263244
3.485433259521966,0.0,9.795795291863609
4.789805174042746,1.4006046064642295,7.6477909602468355
1.83791027978981,3.7905665158171815,3.7228664008671606
3.166876232571837,2.1049235902007262e-06,nan
7.384969557178238,0.0,15.736131183466895
3.201146918624293,1.5548648903814608,16.601742819195973
2.74373260357549,4.257560260014262e-06,4.275490314515326
2.3595587674063347,0.0,3.8201612311095308
7.539078729660883,0.0,27.87548406450022
2.3582081399534454e-06,10.197235701816842,2.1986197292502023
0.7443025499302134,6.339594679941982,7.083897229872195
1.2574178423066766,2.759313957978358,7.3115468291069226
3.6890959437226387,1.4248917738848759,82.63581477738086
5.277859953777188e-06,1.552734340691578,1.5527396185515316
2.7279575964257345,0.0,6.528459458820425
9.876835570877837,2.688699917703287e-06,9.876838259577754
2.280205903620253,1.0729870910483073,22.367097514388977
1.1703937382304779e-06,1.474132368795067,1.0369995517705301e-05
1.3415181928165119,1.3548888098032197,2.5474928875361322
4.023207657191074,2.805425313898587,18.009049933938286
0.571718196111499,1.9530337584648733e-06,0.9246028585419696
0.49739185181778295,2.2307921003651945,37.8122452348964
1.877070921772483,1.6951608080597753,32.9543922026427
1.2473840950602308,2.9561782357145533e-06,5.727171734636571
1.0103670301753451,1.1134477035673459e-05,1.0103781646523808
3.894623940094215e-06,1.6856809041788952,2.462685006353182
2.0175433477622686,3.0032880211156057,5.020831368877874
0.1503150772129627,3.5425977922515894,10.262579252568223
0.6319327964557322,2.4252462280203297,4.727034116078144
5.28173473131759,0.36859681055981736,71.68916688015182
1.6328548735503612,2.6764503606082335,19.928262550734217
1.693759482990464,8.815679021112405e-07,4.118739592451014
2.5956367425511515,0.8890453931657536,31.82271535406633
2.5099781675705874,1.4068639635763154,11.386789896929995
0.9325348273730208,0.487692567464459,14.875332183192572
0.0,3.1721532643568726,1.7881393432617188e-05
4.957846301814864,3.862876971319955,18.64117364750561
1.4652901692004519,0.7407657177686987,2.8756205073624956
0.5301821995523865,2.052269991893454e-06,3.7136155953534487
4.651782296035022,2.261760090514679e-06,10.968669925132883
0.0,0.476845089747795,0.0
4.202168224606535,2.543099439534049,48.84411012828933
0.6090938703142339,7.10607183458111e-06,0.6091009763860685
0.0,0.0,0.0
0.39633764365025453,0.0,1.091021723242776
1.4382931025722974,2.7436764265164513,11.547084588174881
7.614539085472586,0.1440991626049646,7.870358282151731
1.8268367632973688e-06,0.0,1.8268367632973688e-06
3.2260592542592392,2.0393039103672383,5.551896742131701
3.4791497460709384,2.376692873857489,53.423190152531646
3.073201840833907,0.0,3.073201840833907
1.7526423066502235,2.330572947805937e-06,1.7526505976876487
2.4315000040757773,1.6825576794564263,9.333478582268793
3.7903358652823953,1.4622278869607048,26.18250082938308
0.0,3.040863860716827e-06,3.040863860716827e-06
2.2665704167605734,0.0,2.2665704167605734
0.3654893059497666,5.671250176954535e-06,1.280845996136641
6.921639189261178e-06,0.0,6.921639189261178e-06
2.086727608795464,3.441518505934602,6.8996740534157635
1.7084513016471477e-06,0.0,1.7084513016471477e-06
1.881562334367538,3.3737653352279873,4.13042613777602
2.6747067770610324,3.9284837253269416,41.18157144483452
2.0394214063256886,0.0,6.993480218807067
3.438009538212024,2.246457023892059,47.18076950765776
6.804727978977588,5.301248868414134e-06,6.804733280226456
6.045369019132437,0.0,6.045369019132437
5.012136664578027e-06,5.692537406115154,5.6925424182518185
1.106137726220616,3.1905093972581735,17.441832085508544
5.4038293109012825,1.9332112899607825,24.707988331257102
2.0221408457791497,1.891130357779842e-06,11.387605864290283
1.0859762094987286,1.6898495772624296,5.682681120207454
0.0,2.7478530106550947,3.8395193042732876
4.167856408259832,1.3057099692086711e-06,14.935932047396765
1.8067080686545913,6.145221683278197,74.70255828400983
4.108113243888824,1.556148863481865,11.510100968114347
0.0,2.0322687600617204,2.9531989967746304
2.0059242549391705,0.11709279160337797,11.618183919551928
2.3580795117763525e-06,0.0,0.0
0.0,8.111583517145345e-06,1.1920928955078125e-05
3.280544509777621e-06,1.635390559155857,5.9313459341431226e-06
3.7991000006546827,0.0,14.487639874058587
0.0,0.0,0.0
4.807846332238414e-07,2.741161695505383,20.901890220124603
5.550042428067583e-06,2.0650304898758254,2.0650360399182532
2.9413550211662787,3.812018510608781e-06,10.154522769222664
3.4120195671760605e-06,8.508909387902066e-06,2.384185791015625e-05
1.0674340907604285,4.376116664615097,5.443550755375526
0.39092224536105896,3.1737579864537824,50.18803501696153
1.8775396239550687e-06,0.9865072523527689,4.862783831770165e-05
5.25965629467937e-07,2.934904040713147,3.138880982579647
5.769544219387087,0.0,5.769544219387087
5.0651357658555956,1.1774852387908072,44.86472918504526
1.2703377380699756,2.344305666694802,16.802286421082734
1.2998735984638847,5.362477986499059,13.222506268147875
5.435568375629785,4.104820299245164e-06,5.501826416563125
3.4353813436780096e-06,0.0,3.4353813436780096e-06
4.428679688688167,5.250502533387444e-06,5.769300003773154
6.122159655689471,0.0,8.037268405629444
3.7044152218164244,1.1906460567453803,21.162105122253116
1.33025149207152e-05,1.2666921000006315,2.016914118764848
2.2050967224771223,4.717214182269783,6.9223109047469045
1.1024267512503045,8.892019151471513e-06,2.948452268414015
2.0359111323675583,0.5104999602042896,22.879030390132357
4.185197304938696,0.729671829438833,13.454469642613907
5.709962180424146e-06,3.445397176970253,3.4454028869324334
4.073402969578704,7.035788017462055e-06,15.628992012699523
7.23017903562747,3.264324313850431e-06,46.91084932049723
0.0,5.613712428325969,5.613712428325969
1.665917608269675,1.6227592433560165,7.492186286631913
0.0,2.5580585972373715,4.166727146660858
5.329021466932041,1.136999539151208,25.754960610202875
1.648740997801463,7.620344156338864e-06,4.949383637839728
2.851702930566083,4.463675448554586e-06,7.145805460864533e-05
2.5476171155734657,1.177787965429259,23.257541990456957
4.346873250149991,2.012333746228949e-06,23.61764444823367
2.6604999183386764,1.0224524579752462e-05,3.7826803484849933
3.310056596569872,0.799426768948103,80.12879931535211
3.0198903210991084e-06,1.6614938812813353,0.5109386573202168
0.19741194076208948,5.0671594925689855e-06,4.3555586436234757e-05
0.0,5.323415994644165,5.323415994644165
11.723603856798253,1.0332457978852093e-06,4.770930173488948
1.5386798534349777e-06,0.12141142836447838,0.9149100438396223
3.0356626460145093,3.4870236854001475,6.522686331414657
3.0197829833333,2.0862233848826257,9.963685708404798
1.3803060840486781e-06,3.612432668722188,15.921886614537202
5.773857275289625e-06,6.1470716797885e-06,1.1920928955078125e-05
4.3429302852499525,2.7960963433950026e-06,3.8793486251436526
3.0407129992536857,1.9816835978899037,20.774691220531004
0.4055384172265435,7.668729602818434,11.799222985429832
4.216889389866523,4.922574983757441e-06,10.849558349977718
9.2705714908199,0.31060373181776,43.917475145387236
3.1599385141063436,0.385099691935368,17.86442223559225
1.7965413632497913,4.191261091074795,8.92082506477469
4.831962900023813,0.0,4.831962900023813
5.973898150389281,1.2014690081991223e-06,9.30239147382916
1.1061991113676979,3.662104037187529e-06,5.8154188441688985
1.729219704403312,2.308176031068528,40.040227937455434
5.768933122977383,0.20502838402059545,7.6109788607515405
3.385016843520034e-06,3.0165486606640717,3.0165520456809154
0.959170978906336,0.21361630385325397,2.1350223891923004
5.3425151996390206,0.893269643319651,6.307326217171906
2.2855471634339453,1.558567971982822,11.968943209350284
3.411127212822648,2.9565805158792795,23.668097116552815
1.9254063224069735,2.115994291666941,4.041400614073915
2.872368957470809,3.1087819906744603,4.4825790708374464
1.725665233338804,1.4242324259227215,27.968604067450475
1.6520683758000387,4.4124330205693125,4.88124705050982
5.887790819560339e-07,1.8066161264523384,3.076737998731398
1.8090095479310349,0.5828306131115324,15.080286315544589
3.8131956972457846,0.8247902027646432,26.232787652526692
0.7383108703881687,2.3928433683068553,4.99721648072515
2.469935846683397,0.0,4.301133681493353
3.4430559876611437,0.09112480260667624,18.97282886517263
0.9218917356038906,2.4134189694323966,3.972592215455831
1.4536205227572756,4.520259343819925e-06,8.134224102041077
1.8864127898442253,0.13675701394135661,26.865185883993572
1.5847195744282891,0.6462236382529292,20.293606204099124
5.256168141039821,0.0,5.256168141039821
1.827470333254052,1.0643200648147907e-06,1.8274713975741168
1.3989585018329646e-06,6.717141416151504,6.717142815110006
3.926850273321978,2.2853680314018163,16.21696927939702
8.430841157748898,1.9209194942918735e-06,17.525107072501456
6.104388814696316,0.0,19.481865357957247
